category_id,name,product_slug,brand,model,description,manufacturer,thumbnail_image,rating,price
1,Samsung 50 The Frame Smart 4K UHD TV - Charcoal Black (QN50LS03B),Samsung 50 The Frame Smart 4K UHD TV - Charcoal Black (QN50LS03B),Samsung,Samsung,"['Art Mode* - Enjoy your personal art exhibit when you’re not watching TV. Just switch on Art Mode. When the TV’s off, The Frame becomes a display of your art collection, thanks to the built in motion sensor. Show off your own photos and art or from Samsung’s Art Store.*Art store fees apply for subscription service.', 'QLED 4K TV with 100% Color Volume* - Bask in a billion shades of brilliant color at 100% Color Volume. Quantum Dot technology brings you a gorgeous picture by transforming light into vivid color that stays true for bold detail, even as the scene brightens. *QLED televisions can produce 100% Color Volume in the DCI P3 color space, the format for most cinema screens and HDR movies for television.', ""Anti Reflection with Matte Display - Enjoy more screen visibility with virtually no light reflection, night or day. Now what's on your display can look as good in the morning as it does at night with the lights on. Anti Reflection and the Matte Display Film limits light distraction by reducing glare."", 'Slim Fit Wall Mount Included - Hang The Frame flush against the wall to look like the real thing with the Slim Fit Wall Mount. Even more, limit the cable clutter to just One Invisible Connection cable that goes to the Slim One Connect box to keep all eyes on what’s on actual display. *A small gap between the wall and TV may occur if wall is not 100% flat or is constructed off angle to the floor or if installed incorrectly.', 'Customizable Bezel - Complement your style with the Customizable Bezel for The Frame. Pick the bezel type and color to fit you home décor, and simply snap it on. It’s magnetic making it easy to change when the mood or inspiration strikes. *Bezels sold separately. Beveled style is only available for 65&quot; and 55&quot;.', 'Quantum HDR - Go beyond HDTV with Quantum HDR that delivers an expanded range of color and contrast. With an impressive spectrum that deepens blacks and brightens whites, you’ll finally see the details in the Hollywood movies and shows with HDR.', 'Art Store* - Bring artwork from world famous galleries and museums into your living room. With a subscription to Samsung’s Art Store, you have unlimited access to a library of over 1,400 new and classic pieces of art from established and emerging artists. *Fees apply to subscription service.', 'Samsung Collection - Exhibit your own photography, family portraits and other memories. It’s easy to upload them to The Frame from your phone or a USB flash drive. And with 6GB of storage in My Collection, you’ve got lots of room to share masterpieces of your own making.', 'Motion Sensor* - Set up your art to display when you’re in the room, and turn off when you’re not. Intelligent motion sensors help you maximize energy efficiency. *Motion Sensor operates only in Art Mode. Performance may vary depending on the lighting condition.', 'Smart TV Powered by Tizen - Stream your favorite shows. Play games. Work out with a trainer. Do all you enjoy with Smart TV Powered by Tizen. Discover your must have apps and streaming services all just a few clicks away.']",Samsung,https://target.scene7.com/is/image/Target/GUEST_702f17da-a57e-4324-810e-d1a64a1731e8,4.7,899.99
1,Trexonic Portable Rechargeable 14 Inch LED TV in Red,Trexonic Portable Rechargeable 14 Inch LED TV in Red,Trexonic,Trexonic,"['Resolution: 1366 x 768', 'Power Consumption: <20W', 'Peak Brightness : 350cd/m2', 'Detachable Telescope Antenna', 'Supports ATSC HD Digital']",Trexonic,https://target.scene7.com/is/image/Target/GUEST_c9369454-3b92-413c-8f76-be4eb24f415e,,129.99
1,LG 43 Class 4K UHD Smart LED TV - 43UQ9000PUD,LG 43 Class 4K UHD Smart LED TV - 43UQ9000PUD,LG Electronics,LG Electronics,"['Real 4K Display w/ 4K UHD Resolution', '?5 Gen 5 AI Processor 4K: 4K upscaling & AI Sound Pro', 'Active HDR (HDR10, HLG), Dynamic Tone Mapping, FILMMAKER MODE', 'webOS 22 w/ Magic Remote', 'LG Channels: Free access to programming on over 300+ LG Channels', 'Game Optimizer & Dashboard UHD: ALLM, HGiG', 'Google Assistant and Alexa Built-In']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_3d79be8d-905d-4751-8fa4-9fa8f139f8e6,4.28,299.99
1,Sony HT-A7000 7.1.2 Channel Dolby Atmos® Sound Bar with SA-SW3 200W Wireless Subwoofer,Sony HT-A7000 7.1.2 Channel Dolby Atmos® Sound Bar with SA-SW3 200W Wireless Subwoofer,Sony,Sony,"['This bundle includes: HT-A7000 7.1.2ch Dolby Atmos® Soundbar & SA-SW3 200W Wireless Subwoofer', 'Match your vidid visuals and fast paced game play with 4K/120 and 8K audio passthrough', 'Seamlessly pairs with BRAVIA TVs for easy access to soundbar controls on the fly', ""Finally take full advantage of Sony's 360 Spatial Sound technology that adapts to your environment"", 'Integrates with your connected devices through Google Assistant or Amazon Alexa']",Sony,https://target.scene7.com/is/image/Target/GUEST_0b040416-6985-4770-86e9-d55e0f603755,0,1398
1,Sony HT-A5000 5.1.2 Channel Dolby Atmos Sound Bar with SA-SW3 200W Wireless Subwoofer,Sony HT-A5000 5.1.2 Channel Dolby Atmos Sound Bar with SA-SW3 200W Wireless Subwoofer,Sony,Sony,"['Sound Field Optimization calibrates to your environment for easy setup', 'Customize your setup with two subwoofer choices and an optional rear speaker set', 'Enjoy dramatic sound with the SW3 subwoofer for use with HT-A9/A7000', 'Bass Reflex speaker unit for deeper bass']",Sony,https://target.scene7.com/is/image/Target/GUEST_7a285137-8580-4f06-b547-fed5970cab4a,0,1098
1,Samsung 40 Smart FHD LED TV - Black (UN40N5200),Samsung 40 Smart FHD LED TV - Black (UN40N5200),Samsung,Samsung,"['Full HD 1080p Resolution - 2x the clarity. Bring all your favorite TV shows, movies, games and media content to life in vivid, vibrant Full HD 1080p with twice the resolution of standard HD TV.', 'PurColor - Get a more colorful viewing experience. Watch your favorite TV shows with natural colors that deliver details as crisp as the real thing.', 'Micro Dimming Pro - Experience shadow detail and color. Dividing the screen into zones, Micro Dimming Pro analyzes each one for deeper blacks and purer whites.', 'Samsung Smart TV - An intelligent way to enjoy your content. Get to your entertainment the faster, easier, and more intelligent way. Easily access your streaming services all in one place using the Samsung Remote Control.', 'SmartThings App Support - One app. All set to go. Have several smart devices to manage? No problem. Simply download SmartThings App on your smart phone to control your connected devices all in one screen!.', 'Content Sync & Share - Never miss a moment. Sync your TV to your compatible smartphone to access and control your content on the big screen.*Some features vary. Connection to the same Wi-Fi network required.']",Samsung,https://target.scene7.com/is/image/Target/GUEST_349e801a-fac0-4b55-87e2-0e6858b8ad4b,3.72,229.99
1,Samsung HW-LST70T 3.0ch The Terrace Soundbar w/ Dolby 5.1ch,Samsung HW-LST70T 3.0ch The Terrace Soundbar w/ Dolby 5.1ch,Samsung,Samsung,"['Resistant to extreme temperatures, and is best in class IP55-rated for weather-resistant durability against water and dust', 'Distortion Cancelling technology reduces distortion before it happens, for deep bass and dynamic audio', 'The Terrace Soundbar analyzes your content to automatically deliver optimized sound based on each scene, letting you hear speech clearly at the lowest volumes', 'Experience 210 watts of sound with the deep rich bass of the built-in woofer']",Samsung,https://target.scene7.com/is/image/Target/GUEST_27f09b64-25df-466e-ad28-c284a627ec31,4.78,1199.99
1,Samsung 70 Smart QLED 4K UHD TV (QN70Q60B) - Titan Gray,Samsung 70 Smart QLED 4K UHD TV (QN70Q60B) - Titan Gray,Samsung,Samsung,"['100% Color Volume with Quantum Dot* - Bask in a billion shades of brilliant color at 100% Color Volume. Quantum Dot technology brings you a gorgeous picture by transforming light into vivid color that stays true for bold detail, even as the scene brightens. *QLED televisions can produce 100% Color Volume in the DCI P3 color space, the format for most cinema screens and HDR movies for television.', 'Quantum Processor Lite with 4K Upscaling - Everything on your screen is upgraded to 4K resolution by a smart, powerful processor. Turn on your TV and see your favorite shows and movies automatically transformed to 4K thanks to the smart and fast Quantum Processor 4K Lite.', 'Duel LED - Enjoy natural, real life colors with dedicated warm and cool Dual LED backlights. Whatever you watch, you’ll notice amazing color tones with backlighting that automatically adapts the contrast to match your content in real time.', 'Quantum HDR - Go beyond HDTV with Quantum HDR that delivers an expanded range of color and contrast. With an impressive spectrum that deepens blacks and brightens whites, you’ll finally see the details in the Hollywood movies and shows with HDR.', 'Smart TV with Multiple Voice Assistants - Just speak up your favorite Voice Assistant is ready to help. Voice Assistants are built into your Samsung TV. Simply use your voice to find the content you love, control your connected home and more.', 'Motion Xcelerator - Watch the fast action in your movies, sports and games get crisp and clear. You won’t miss a beat with Motion Xcelerator features that minimize the blur and improve the motion clarity of the high speed, high intensity content you love.', 'OTS Lite - Discover 3D sound that virtually puts the action around you. By electronically adjusting your audio, Object Tracking Sound Lite spatially immerses you in your favorite shows, movies, sports and all you enjoy.', 'Q Symphony* - Surround yourself with the sound of your TV and soundbar working in harmony. With Q Symphony, your TV speakers and Q Series soundbar operate as one. Together, they can optimize all the channels to bring you a masterfully orchestrated sound experience.*. *Q Symphony is available only with compatible soundbar. Check for Q Symphony compatibility on soundbar product specifications.', 'SolarCell Remote - Simply control all your compatible connected devices with one battery free, solar powered remote. The rechargeable SolarCell Remote gives you centralized command of what you need to enjoy your movies, shows, games and more. *Remote color and design may vary by model.', 'AirSlim Design - Elevate your space with a TV so slim and so seamless, yet so expansive. Created to blend into your wall, the sleek AirSlim design fits in almost anywhere. And even with its minimalistic details, the immersive view has the power to transport you.']",Samsung,https://target.scene7.com/is/image/Target/GUEST_c8a50fec-7406-41d5-89fc-bc1b7fb055ca,4.77,929.99
1,LG 50 Class 4K UHD Smart LED TV - 50UQ9000PUD,LG 50 Class 4K UHD Smart LED TV - 50UQ9000PUD,LG Electronics,LG Electronics,"['Real 4K Display w/ 4K UHD Resolution', '?5 Gen 5 AI Processor 4K: 4K upscaling & AI Sound Pro', 'Active HDR (HDR10, HLG), Dynamic Tone Mapping, FILMMAKER MODE', 'webOS 22 w/ Magic Remote', 'LG Channels: Free access to programming on over 300+ LG Channels', 'Game Optimizer & Dashboard UHD: ALLM, HGiG', 'Google Assistant and Alexa Built-In']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_bfd4ccfa-47f1-4706-975f-ceb33a0e16e9,4.32,379.99
1,Sony HT-A5000 5.1.2ch Dolby Atmos Soundbar,Sony HT-A5000 5.1.2ch Dolby Atmos Soundbar,Sony,Sony,"[""Thanks to Sony's virtual surround technology, the soundbar can position sound in vertical space"", ""Using front speakers only, Sony's unique digital sound field processing technology virtually reproduces the surround sound field"", 'Powerful speakers work together to deliver clear, wide-ranging sound throughout your room', 'Reflect sound off the ceiling for immersive overhead audio using X-balanced speaker technology']",Sony,https://target.scene7.com/is/image/Target/GUEST_b659c650-739b-4aee-94e3-4e96349c6897,4.61,798
1,"Supersonic SC-499 9 TFT Portable Digital LCD TV, AC/DC Compatible with RV/Boat","Supersonic SC-499 9 TFT Portable Digital LCD TV, AC/DC Compatible with RV/Boat",Supersonic,Supersonic,"['9 widescreen LCD TV', 'Built-in digital TV tuner', 'Built-in lithium rechargeable battery', 'Built-in speakers', '640 x 234 resolution', 'Inputs: component A/V & SD(TM) Card', 'Headphone output', '16:9 aspect ratio', 'Rotary rod antenna', 'Stylish up & down TV stand', 'AC/DC operation', 'UL-approved 100V-240V AC adapter', 'AC/DC compatible with RV/boat', 'Maximum 12W power consumption', 'Includes remote']",Supersonic,https://target.scene7.com/is/image/Target/GUEST_f5b53009-54b6-4efd-a983-8880338f3b95,5,129.99
1,Samsung 60 Smart QLED 4K UHD TV - Titan Gray (QN60Q60B),Samsung 60 Smart QLED 4K UHD TV - Titan Gray (QN60Q60B),Samsung,Samsung,"['100% Color Volume with Quantum Dot* - Bask in a billion shades of brilliant color at 100% Color Volume. Quantum Dot technology brings you a gorgeous picture by transforming light into vivid color that stays true for bold detail, even as the scene brightens. *QLED televisions can produce 100% Color Volume in the DCI P3 color space, the format for most cinema screens and HDR movies for television.', 'Quantum Processor Lite with 4K Upscaling - Everything on your screen is upgraded to 4K resolution by a smart, powerful processor. Turn on your TV and see your favorite shows and movies automatically transformed to 4K thanks to the smart and fast Quantum Processor 4K Lite.', 'Duel LED - Enjoy natural, real life colors with dedicated warm and cool Dual LED backlights. Whatever you watch, you’ll notice amazing color tones with backlighting that automatically adapts the contrast to match your content in real time.', 'Quantum HDR - Go beyond HDTV with Quantum HDR that delivers an expanded range of color and contrast. With an impressive spectrum that deepens blacks and brightens whites, you’ll finally see the details in the Hollywood movies and shows with HDR.', 'Smart TV with Multiple Voice Assistants - Just speak up your favorite Voice Assistant is ready to help. Voice Assistants are built into your Samsung TV. Simply use your voice to find the content you love, control your connected home and more.', 'Motion Xcelerator - Watch the fast action in your movies, sports and games get crisp and clear. You won’t miss a beat with Motion Xcelerator features that minimize the blur and improve the motion clarity of the high speed, high intensity content you love.', 'OTS Lite - Discover 3D sound that virtually puts the action around you. By electronically adjusting your audio, Object Tracking Sound Lite spatially immerses you in your favorite shows, movies, sports and all you enjoy.', 'Q Symphony* - Surround yourself with the sound of your TV and soundbar working in harmony. With Q Symphony, your TV speakers and Q Series soundbar operate as one. Together, they can optimize all the channels to bring you a masterfully orchestrated sound experience.*. *Q Symphony is available only with compatible soundbar. Check for Q Symphony compatibility on soundbar product specifications.', 'SolarCell Remote - Simply control all your compatible connected devices with one battery free, solar powered remote. The rechargeable SolarCell Remote gives you centralized command of what you need to enjoy your movies, shows, games and more. *Remote color and design may vary by model.', 'AirSlim Design - Elevate your space with a TV so slim and so seamless, yet so expansive. Created to blend into your wall, the sleek AirSlim design fits in almost anywhere. And even with its minimalistic details, the immersive view has the power to transport you.']",Samsung,https://target.scene7.com/is/image/Target/GUEST_c8a50fec-7406-41d5-89fc-bc1b7fb055ca,4.77,749.99
